Close
237.19
237.5
239.44
238.55
238.92
239.24
239.33
240.13
240.5
240.33
240.74
239.87
239.79
240.02
239.46
238.26
240.29
239.58
239.99
241.56
241.34
241.9
241.78
244.23
244.09
246.22
245.71
245.41
244.53
244.58
245.35
246.69
247.43
247.87
247.84
246.83
248.87
250.45
249.49
249.36
249.87
249.81
249.51
249.63
250.14
249.2
250.98
252.57
253.63
255.32
255.79
256.37
255.98
257.85
259.53
258.64
261.1
260.67
261.85
263.98
264.54
264.44
264.55
267.61
265.84
263.11
263.24
262.94
257.22
246.46
251.32
249.95
240.58
244.19
247.78
248.4
251.75
254.96
255.03
253.44
252.18
252.5
256.53
259.51
256.27
253.67
249.98
251.27
254.18
254.82
254.73
255.96
260.41
260.09
258.41
257.08
256.8
257.08
253.6
254.03
253.54
247.2
241.94
248.55
244.33
243.6
246.72
241.39
244.49
247.1
249.05
243.5
244.7
248.59
247.29
249.32
248.59
250.64
253.32
253.5
252.1
249.96
249.92
246.56
247.17
249.68
249.91
247.99
248.43
246.76
246.22
249.41
250.25
250.25
252.67
255.03
255.81
255.93
254.17
255.24
255.02
254.39
256.3
255.59
256.29
255.76
255.15
252.22
255.59
254.02
256.51
257.73
257.92
260.08
260.05
260.82
261.16
261.5
260.67
261.32
259.82
259.29
258.3
258.74
257.11
257.58
254.08
254.64
252.53
253.97
254.34
254.88
253.98
256.05
258.22
260.55
261.48
259.57
261.92
262.13
261.9
262.95
263.51
262.51
262.21
262.7
264.02
266.27
265.65
263.85
262.47
263.76
263.32
264.76
265.89
266.86
267.75
267.63
267.27
265.48
264.48
266.17
264.18
266.32
267.26
267.83
268.46
268.3
267.94
269.56
271.68
271.81
273.28
272.17
272.18
271.71
270.98
270.16
269.64
270.11
271.0
271.06
272.67
272.71
271.27
272.74
273.03
275.25
275.0
274.08
273.83
273.01
273.77
273.8
274.75
274.59
274.74
272.59
271.07
271.07
270.67
262.1
256.33
259.89
258.43
264.08
264.13
260.31
260.17
259.0
257.69
249.88
254.36
249.89
248.5
252.18
254.88
257.59
256.07
257.48
259.11
264.65
264.17
261.59
256.71
256.23
254.47
257.13
257.8
253.44
248.75
249.6
247.93
251.93
252.78
258.6
258.03
259.61
263.04
254.52
254.13
248.23
248.7
248.76
250.01
249.92
245.31
240.5
240.23
236.64
232.78
228.04
222.02
233.23
235.03
234.72
236.78
237.02
231.37
239.12
241.0
243.27
244.4
245.27
245.36
243.86
246.66
247.26
249.13
252.45
249.04
249.56
249.69
251.8
249.89
249.56
253.51
255.74
255.86
257.66
258.74
258.4
255.93
256.25
256.39
259.69
260.53
259.95
262.78
263.24
263.77
262.83
264.46
264.82
264.63
264.52
264.03
265.67
264.71
264.35
262.75
260.55
260.03
263.8
264.79
266.55
266.38
267.69
268.66
268.72
267.91
270.94
265.73
265.53
267.5
266.11
267.11
268.8
271.99
272.12
272.55
273.27
274.59
274.8
273.4
274.33
274.25
276.11
275.93
276.11
275.43
275.97
276.21
278.7
278.08
277.91
279.2
279.64
279.78
277.68
277.08
279.79
278.64
273.99
273.6
272.78
274.15
267.26
269.67
271.25
273.77
272.0
270.2
272.63
271.8
268.48
269.08
266.58
264.79
265.52
261.94
261.27
266.94
269.26
271.01
273.72
274.97
274.91
274.42
275.56
275.25
275.36
278.24
278.87
281.53
281.12
280.78
278.03
277.75
278.73
280.17
282.71
283.45
285.71
285.39
283.82
284.17
285.53
286.2
287.48
287.58
286.58
284.7
285.74
284.15
284.85
286.89
288.24
286.86
288.78
288.26
287.55
284.4
281.93
279.8
271.39
275.19
275.36
280.76
278.85
275.45
279.74
271.47
272.18
276.2
279.53
277.38
279.64
279.56
272.37
275.39
274.31
276.24
279.77
279.64
278.01
281.16
284.78
285.0
285.14
285.07
287.1
288.09
287.9
287.01
287.74
287.91
287.89
286.54
286.47
284.22
285.91
285.31
283.77
285.09
281.7
276.72
278.99
282.76
281.54
277.17
279.81
281.7
284.62
284.3
287.12
286.66
287.5
286.24
288.18
287.24
288.08
288.55
289.73
291.36
291.28
292.17
291.39
294.09
295.27
294.95
295.01
296.05
296.78
296.21
296.84
296.93
297.37
299.52
299.74
299.65
298.54
298.06
298.72
301.04
301.72
303.06
301.94
299.37
297.37
299.2
299.74
302.48
301.53
301.19
302.04
304.65
304.83
306.92
306.99
307.01
308.27
309.61
310.09
310.1
311.75
311.67
309.95
310.7
313.61
311.24
312.42
311.54
313.2
315.33
314.42
316.58
316.1
316.82
319.45
320.44
319.82
319.86
320.22
317.38
312.29
315.56
315.3
316.32
310.58
312.89
317.66
321.32
322.4
320.69
323.08
323.64
325.73
325.38
325.9
325.06
326.61
325.27
321.92
311.25
301.81
300.7
287.2
285.99
298.38
289.83
302.02
291.98
287.15
264.73
278.42
264.85
239.51
259.99
231.54
244.04
231.68
232.17
222.22
216.54
236.16
239.7
253.69
246.14
254.13
250.34
239.07
244.59
241.06
257.25
257.51
266.15
270.2
267.74
275.63
269.78
271.08
278.4
273.5
265.19
271.08
271.06
274.84
278.8
277.52
284.78
282.13
274.66
275.42
277.96
276.08
279.41
284.03
284.09
278.43
273.51
276.78
278.05
286.52
283.58
288.39
286.4
286.95
290.48
294.81
294.26
295.57
296.77
299.22
303.21
302.41
310.16
313.91
311.57
309.83
291.97
295.47
298.22
303.96
302.7
302.82
301.1
303.03
304.42
296.66
299.84
292.72
297.02
300.82
302.93
304.6
309.3
306.11
308.45
306.7
309.83
307.14
311.12
313.98
312.95
313.86
316.39
317.07
318.87
315.07
313.04
315.32
313.32
317.17
316.04
318.54
320.75
321.99
323.99
326.16
326.39
327.37
324.67
329.19
328.6
328.61
329.65
330.36
328.99
330.01
331.18
334.54
335.71
339.07
339.82
342.01
340.77
343.98
348.96
336.95
334.2
325.07
331.48
325.73
325.89
330.19
331.85
330.54
327.63
323.87
320.27
323.53
316.03
316.87
321.99
327.34
325.56
328.03
330.13
327.0
332.8
328.07
333.78
336.73
339.74
345.21
342.95
340.8
340.38
340.17
335.0
336.34
335.71
337.55
338.69
332.43
331.29
319.97
323.22
319.85
323.43
329.14
336.5
343.06
342.98
347.29
346.78
349.36
345.97
350.76
355.14
353.23
348.98
350.45
348.05
350.13
355.78
355.23
356.22
354.64
358.52
359.27
359.18
362.27
361.53
362.58
359.33
359.21
358.79
357.19
362.02
362.58
364.61
363.16
361.86
361.25
361.58
362.98
366.1
365.4
365.93
367.79
362.78
365.28
367.46
372.92
375.04
372.52
372.6
373.6
372.29
369.58
372.48
377.63
377.98
376.64
378.12
377.53
368.31
371.47
364.04
370.1
375.33
375.63
379.89
381.39
384.14
383.89
383.72
384.34
386.24
385.9
385.99
384.35
383.67
380.72
381.18
385.38
376.1
374.16
383.23
380.24
375.2
370.56
377.38
375.5
380.86
383.23
387.11
387.64
389.95
389.46
390.78
385.1
384.39
387.46
384.41
382.45
384.6
390.8
390.61
389.57
391.15
395.37
401.05
400.81
401.27
403.18
406.11
406.26
407.46
406.07
410.43
411.8
409.78
406.78
410.63
406.88
411.29
412.15
412.06
411.94
414.57
411.84
412.73
410.19
410.31
413.59
416.6
412.48
408.79
400.11
404.92
411.13
410.09
406.55
405.49
409.85
409.51
413.69
412.77
413.59
413.81
414.55
414.18
414.83
413.29
417.07
416.67
416.76
416.14
418.07
418.76
419.7
418.93
416.59
416.45
410.85
416.73
418.96
418.46
420.93
422.43
423.28
423.51
423.86
426.21
429.47
428.69
430.2
426.7
431.25
432.8
431.32
431.96
430.49
427.11
420.8
426.83
430.29
431.19
435.63
436.7
434.71
434.53
436.33
434.21
433.3
436.83
434.68
437.43
438.15
437.8
438.34
439.43
440.75
441.55
442.59
439.69
434.88
435.55
439.01
442.88
443.58
444.51
441.89
445.84
447.8
447.13
447.37
448.75
448.64
447.03
446.49
444.58
441.07
442.2
439.82
443.49
442.79
438.49
431.18
430.77
434.97
440.26
440.98
439.72
430.86
431.58
426.31
431.37
425.81
430.24
432.03
435.77
434.97
431.82
430.76
432.31
439.58
442.93
444.24
447.67
449.42
450.6
450.13
452.54
452.95
450.94
455.3
456.22
457.0
458.85
461.65
463.83
465.44
465.84
464.3
460.56
460.71
464.19
464.35
466.18
465.05
466.63
465.8
464.48
465.1
466.34
455.94
461.53
452.55
447.53
454.38
450.43
455.76
465.19
466.42
463.27
467.63
463.49
460.3
467.49
463.37
458.46
453.59
461.64
466.26
469.16
475.8
475.41
476.02
474.7
473.5
476.25
476.09
466.95
466.51
464.66
464.08
468.31
469.58
463.11
463.3
455.09
450.37
445.38
436.64
438.49
433.14
432.05
429.92
440.6
448.53
451.56
455.95
445.23
447.33
445.89
449.56
456.14
447.94
439.11
437.68
444.73
445.23
435.74
432.98
428.25
420.78
426.99
436.41
435.29
428.66
436.55
434.43
430.78
418.15
414.97
426.02
424.18
418.78
415.72
424.86
434.22
439.72
444.31
444.3
449.59
443.8
450.48
452.69
455.84
461.53
458.79
452.11
