timestamp,Close
2017-03-14 04:00:00+00:00,217.01
2017-03-15 04:00:00+00:00,218.89
2017-03-16 04:00:00+00:00,218.46
2017-03-17 04:00:00+00:00,218.08
2017-03-20 04:00:00+00:00,217.84
2017-03-21 04:00:00+00:00,215.04
2017-03-22 04:00:00+00:00,215.55
2017-03-23 04:00:00+00:00,215.32
2017-03-24 04:00:00+00:00,215.16
2017-03-27 04:00:00+00:00,214.94
2017-03-28 04:00:00+00:00,216.5
2017-03-29 04:00:00+00:00,216.71
2017-03-30 04:00:00+00:00,217.4
2017-03-31 04:00:00+00:00,216.89
2017-04-03 04:00:00+00:00,216.51
2017-04-04 04:00:00+00:00,216.65
2017-04-05 04:00:00+00:00,216.01
2017-04-06 04:00:00+00:00,216.61
2017-04-07 04:00:00+00:00,216.39
2017-04-10 04:00:00+00:00,216.52
2017-04-11 04:00:00+00:00,216.26
2017-04-12 04:00:00+00:00,215.32
2017-04-13 04:00:00+00:00,213.92
2017-04-17 04:00:00+00:00,215.81
2017-04-18 04:00:00+00:00,215.17
2017-04-19 04:00:00+00:00,214.77
2017-04-20 04:00:00+00:00,216.52
2017-04-21 04:00:00+00:00,215.83
2017-04-24 04:00:00+00:00,218.21
2017-04-25 04:00:00+00:00,219.48
2017-04-26 04:00:00+00:00,219.34
2017-04-27 04:00:00+00:00,219.52
2017-04-28 04:00:00+00:00,219.04
2017-05-01 04:00:00+00:00,219.6
2017-05-02 04:00:00+00:00,219.68
2017-05-03 04:00:00+00:00,219.41
2017-05-04 04:00:00+00:00,219.67
2017-05-05 04:00:00+00:00,220.53
2017-05-08 04:00:00+00:00,220.5
2017-05-09 04:00:00+00:00,220.29
2017-05-10 04:00:00+00:00,220.69
2017-05-11 04:00:00+00:00,220.24
2017-05-12 04:00:00+00:00,219.87
2017-05-15 04:00:00+00:00,221.09
2017-05-16 04:00:00+00:00,220.88
2017-05-17 04:00:00+00:00,216.96
2017-05-18 04:00:00+00:00,217.84
2017-05-19 04:00:00+00:00,219.25
2017-05-22 04:00:00+00:00,220.37
2017-05-23 04:00:00+00:00,220.86
2017-05-24 04:00:00+00:00,221.37
2017-05-25 04:00:00+00:00,222.43
2017-05-26 04:00:00+00:00,222.38
2017-05-30 04:00:00+00:00,222.19
2017-05-31 04:00:00+00:00,222.13
2017-06-01 04:00:00+00:00,223.9
2017-06-02 04:00:00+00:00,224.65
2017-06-05 04:00:00+00:00,224.48
2017-06-06 04:00:00+00:00,223.76
2017-06-07 04:00:00+00:00,224.18
2017-06-08 04:00:00+00:00,224.29
2017-06-09 04:00:00+00:00,223.95
2017-06-12 04:00:00+00:00,223.9
2017-06-13 04:00:00+00:00,225.0
2017-06-14 04:00:00+00:00,224.71
2017-06-15 04:00:00+00:00,224.28
2017-06-16 04:00:00+00:00,224.33
2017-06-19 04:00:00+00:00,226.19
2017-06-20 04:00:00+00:00,224.67
2017-06-21 04:00:00+00:00,224.61
2017-06-22 04:00:00+00:00,224.51
2017-06-23 04:00:00+00:00,224.78
2017-06-26 04:00:00+00:00,224.93
2017-06-27 04:00:00+00:00,223.12
2017-06-28 04:00:00+00:00,225.11
2017-06-29 04:00:00+00:00,223.13
2017-06-30 04:00:00+00:00,223.55
2017-07-03 04:00:00+00:00,223.93
2017-07-05 04:00:00+00:00,224.45
2017-07-06 04:00:00+00:00,222.39
2017-07-07 04:00:00+00:00,223.84
2017-07-10 04:00:00+00:00,224.08
2017-07-11 04:00:00+00:00,223.91
2017-07-12 04:00:00+00:00,225.59
2017-07-13 04:00:00+00:00,225.97
2017-07-14 04:00:00+00:00,227.03
2017-07-17 04:00:00+00:00,227.0
2017-07-18 04:00:00+00:00,227.12
2017-07-19 04:00:00+00:00,228.35
2017-07-20 04:00:00+00:00,228.45
2017-07-21 04:00:00+00:00,228.25
2017-07-24 04:00:00+00:00,228.19
2017-07-25 04:00:00+00:00,228.75
2017-07-26 04:00:00+00:00,228.76
2017-07-27 04:00:00+00:00,228.54
2017-07-28 04:00:00+00:00,228.27
2017-07-31 04:00:00+00:00,228.15
2017-08-01 04:00:00+00:00,228.65
2017-08-02 04:00:00+00:00,228.76
2017-08-03 04:00:00+00:00,228.32
2017-08-04 04:00:00+00:00,228.74
2017-08-07 04:00:00+00:00,229.16
2017-08-08 04:00:00+00:00,228.6
2017-08-09 04:00:00+00:00,228.59
2017-08-10 04:00:00+00:00,225.36
2017-08-11 04:00:00+00:00,225.7
2017-08-14 04:00:00+00:00,227.93
2017-08-15 04:00:00+00:00,227.9
2017-08-16 04:00:00+00:00,228.3
2017-08-17 04:00:00+00:00,224.74
2017-08-18 04:00:00+00:00,224.39
2017-08-21 04:00:00+00:00,224.57
2017-08-22 04:00:00+00:00,226.92
2017-08-23 04:00:00+00:00,226.1
2017-08-24 04:00:00+00:00,225.58
2017-08-25 04:00:00+00:00,226.1
2017-08-28 04:00:00+00:00,226.11
2017-08-29 04:00:00+00:00,226.37
2017-08-30 04:00:00+00:00,227.44
2017-08-31 04:00:00+00:00,228.81
2017-09-01 04:00:00+00:00,229.13
2017-09-05 04:00:00+00:00,227.49
2017-09-06 04:00:00+00:00,228.27
2017-09-07 04:00:00+00:00,228.24
2017-09-08 04:00:00+00:00,227.97
2017-09-11 04:00:00+00:00,230.4
2017-09-12 04:00:00+00:00,231.18
2017-09-13 04:00:00+00:00,231.29
2017-09-14 04:00:00+00:00,231.21
2017-09-15 04:00:00+00:00,231.52
2017-09-18 04:00:00+00:00,232.02
2017-09-19 04:00:00+00:00,232.25
2017-09-20 04:00:00+00:00,232.33
2017-09-21 04:00:00+00:00,231.71
2017-09-22 04:00:00+00:00,231.76
2017-09-25 04:00:00+00:00,231.28
2017-09-26 04:00:00+00:00,231.42
2017-09-27 04:00:00+00:00,232.32
2017-09-28 04:00:00+00:00,232.6
2017-09-29 04:00:00+00:00,233.42
2017-10-02 04:00:00+00:00,234.43
2017-10-03 04:00:00+00:00,234.93
2017-10-04 04:00:00+00:00,235.21
2017-10-05 04:00:00+00:00,236.61
2017-10-06 04:00:00+00:00,236.34
2017-10-09 04:00:00+00:00,235.95
2017-10-10 04:00:00+00:00,236.57
2017-10-11 04:00:00+00:00,236.94
2017-10-12 04:00:00+00:00,236.59
2017-10-13 04:00:00+00:00,236.88
2017-10-16 04:00:00+00:00,237.19
2017-10-17 04:00:00+00:00,237.36
2017-10-18 04:00:00+00:00,237.59
2017-10-19 04:00:00+00:00,237.66
2017-10-20 04:00:00+00:00,238.88
2017-10-23 04:00:00+00:00,237.95
2017-10-24 04:00:00+00:00,238.37
2017-10-25 04:00:00+00:00,237.19
2017-10-26 04:00:00+00:00,237.5
2017-10-27 04:00:00+00:00,239.44
2017-10-30 04:00:00+00:00,238.55
2017-10-31 04:00:00+00:00,238.92
2017-11-01 04:00:00+00:00,239.24
2017-11-02 04:00:00+00:00,239.33
2017-11-03 04:00:00+00:00,240.13
2017-11-06 05:00:00+00:00,240.5
2017-11-07 05:00:00+00:00,240.33
2017-11-08 05:00:00+00:00,240.74
2017-11-09 05:00:00+00:00,239.87
2017-11-10 05:00:00+00:00,239.79
2017-11-13 05:00:00+00:00,240.02
2017-11-14 05:00:00+00:00,239.46
2017-11-15 05:00:00+00:00,238.26
2017-11-16 05:00:00+00:00,240.29
2017-11-17 05:00:00+00:00,239.58
2017-11-20 05:00:00+00:00,239.99
2017-11-21 05:00:00+00:00,241.56
2017-11-22 05:00:00+00:00,241.34
2017-11-24 05:00:00+00:00,241.9
2017-11-27 05:00:00+00:00,241.78
2017-11-28 05:00:00+00:00,244.23
2017-11-29 05:00:00+00:00,244.09
2017-11-30 05:00:00+00:00,246.22
2017-12-01 05:00:00+00:00,245.71
2017-12-04 05:00:00+00:00,245.41
2017-12-05 05:00:00+00:00,244.53
2017-12-06 05:00:00+00:00,244.58
2017-12-07 05:00:00+00:00,245.35
2017-12-08 05:00:00+00:00,246.69
2017-12-11 05:00:00+00:00,247.43
2017-12-12 05:00:00+00:00,247.87
2017-12-13 05:00:00+00:00,247.84
2017-12-14 05:00:00+00:00,246.83
2017-12-15 05:00:00+00:00,248.87
2017-12-18 05:00:00+00:00,250.45
2017-12-19 05:00:00+00:00,249.49
2017-12-20 05:00:00+00:00,249.36
2017-12-21 05:00:00+00:00,249.87
2017-12-22 05:00:00+00:00,249.81
2017-12-26 05:00:00+00:00,249.51
2017-12-27 05:00:00+00:00,249.63
2017-12-28 05:00:00+00:00,250.14
2017-12-29 05:00:00+00:00,249.2
2018-01-02 05:00:00+00:00,250.98
2018-01-03 05:00:00+00:00,252.57
2018-01-04 05:00:00+00:00,253.63
2018-01-05 05:00:00+00:00,255.32
2018-01-08 05:00:00+00:00,255.79
2018-01-09 05:00:00+00:00,256.37
2018-01-10 05:00:00+00:00,255.98
2018-01-11 05:00:00+00:00,257.85
2018-01-12 05:00:00+00:00,259.53
2018-01-16 05:00:00+00:00,258.64
2018-01-17 05:00:00+00:00,261.1
2018-01-18 05:00:00+00:00,260.67
2018-01-19 05:00:00+00:00,261.85
2018-01-22 05:00:00+00:00,263.98
2018-01-23 05:00:00+00:00,264.54
2018-01-24 05:00:00+00:00,264.44
2018-01-25 05:00:00+00:00,264.55
2018-01-26 05:00:00+00:00,267.61
2018-01-29 05:00:00+00:00,265.84
2018-01-30 05:00:00+00:00,263.11
2018-01-31 05:00:00+00:00,263.24
2018-02-01 05:00:00+00:00,262.94
2018-02-02 05:00:00+00:00,257.22
2018-02-05 05:00:00+00:00,246.46
2018-02-06 05:00:00+00:00,251.32
2018-02-07 05:00:00+00:00,249.95
2018-02-08 05:00:00+00:00,240.58
2018-02-09 05:00:00+00:00,244.19
2018-02-12 05:00:00+00:00,247.78
2018-02-13 05:00:00+00:00,248.4
2018-02-14 05:00:00+00:00,251.75
2018-02-15 05:00:00+00:00,254.96
2018-02-16 05:00:00+00:00,255.03
2018-02-20 05:00:00+00:00,253.44
2018-02-21 05:00:00+00:00,252.18
2018-02-22 05:00:00+00:00,252.5
2018-02-23 05:00:00+00:00,256.53
2018-02-26 05:00:00+00:00,259.51
2018-02-27 05:00:00+00:00,256.27
2018-02-28 05:00:00+00:00,253.67
2018-03-01 05:00:00+00:00,249.98
2018-03-02 05:00:00+00:00,251.27
2018-03-05 05:00:00+00:00,254.18
2018-03-06 05:00:00+00:00,254.82
2018-03-07 05:00:00+00:00,254.73
2018-03-08 05:00:00+00:00,255.96
2018-03-09 05:00:00+00:00,260.41
2018-03-12 04:00:00+00:00,260.09
2018-03-13 04:00:00+00:00,258.41
2018-03-14 04:00:00+00:00,257.08
2018-03-15 04:00:00+00:00,256.8
2018-03-16 04:00:00+00:00,257.08
2018-03-19 04:00:00+00:00,253.6
2018-03-20 04:00:00+00:00,254.03
2018-03-21 04:00:00+00:00,253.54
2018-03-22 04:00:00+00:00,247.2
2018-03-23 04:00:00+00:00,241.94
2018-03-26 04:00:00+00:00,248.55
2018-03-27 04:00:00+00:00,244.33
2018-03-28 04:00:00+00:00,243.6
2018-03-29 04:00:00+00:00,246.72
2018-04-02 04:00:00+00:00,241.39
2018-04-03 04:00:00+00:00,244.49
2018-04-04 04:00:00+00:00,247.1
2018-04-05 04:00:00+00:00,249.05
2018-04-06 04:00:00+00:00,243.5
2018-04-09 04:00:00+00:00,244.7
2018-04-10 04:00:00+00:00,248.59
2018-04-11 04:00:00+00:00,247.29
2018-04-12 04:00:00+00:00,249.32
2018-04-13 04:00:00+00:00,248.59
2018-04-16 04:00:00+00:00,250.64
2018-04-17 04:00:00+00:00,253.32
2018-04-18 04:00:00+00:00,253.5
2018-04-19 04:00:00+00:00,252.1
2018-04-20 04:00:00+00:00,249.96
2018-04-23 04:00:00+00:00,249.92
2018-04-24 04:00:00+00:00,246.56
2018-04-25 04:00:00+00:00,247.17
2018-04-26 04:00:00+00:00,249.68
2018-04-27 04:00:00+00:00,249.91
2018-04-30 04:00:00+00:00,247.99
2018-05-01 04:00:00+00:00,248.43
2018-05-02 04:00:00+00:00,246.76
2018-05-03 04:00:00+00:00,246.22
2018-05-04 04:00:00+00:00,249.41
2018-05-07 04:00:00+00:00,250.25
2018-05-08 04:00:00+00:00,250.25
2018-05-09 04:00:00+00:00,252.67
2018-05-10 04:00:00+00:00,255.03
2018-05-11 04:00:00+00:00,255.81
2018-05-14 04:00:00+00:00,255.93
2018-05-15 04:00:00+00:00,254.17
2018-05-16 04:00:00+00:00,255.24
2018-05-17 04:00:00+00:00,255.02
2018-05-18 04:00:00+00:00,254.39
2018-05-21 04:00:00+00:00,256.3
2018-05-22 04:00:00+00:00,255.59
2018-05-23 04:00:00+00:00,256.29
2018-05-24 04:00:00+00:00,255.76
2018-05-25 04:00:00+00:00,255.15
2018-05-29 04:00:00+00:00,252.22
2018-05-30 04:00:00+00:00,255.59
2018-05-31 04:00:00+00:00,254.02
2018-06-01 04:00:00+00:00,256.51
2018-06-04 04:00:00+00:00,257.73
2018-06-05 04:00:00+00:00,257.92
2018-06-06 04:00:00+00:00,260.08
2018-06-07 04:00:00+00:00,260.05
2018-06-08 04:00:00+00:00,260.82
2018-06-11 04:00:00+00:00,261.16
2018-06-12 04:00:00+00:00,261.5
2018-06-13 04:00:00+00:00,260.67
2018-06-14 04:00:00+00:00,261.32
2018-06-15 04:00:00+00:00,259.82
2018-06-18 04:00:00+00:00,259.29
2018-06-19 04:00:00+00:00,258.3
2018-06-20 04:00:00+00:00,258.74
2018-06-21 04:00:00+00:00,257.11
2018-06-22 04:00:00+00:00,257.58
2018-06-25 04:00:00+00:00,254.08
2018-06-26 04:00:00+00:00,254.64
2018-06-27 04:00:00+00:00,252.53
2018-06-28 04:00:00+00:00,253.97
2018-06-29 04:00:00+00:00,254.34
2018-07-02 04:00:00+00:00,254.88
2018-07-03 04:00:00+00:00,253.98
2018-07-05 04:00:00+00:00,256.05
2018-07-06 04:00:00+00:00,258.22
2018-07-09 04:00:00+00:00,260.55
2018-07-10 04:00:00+00:00,261.48
2018-07-11 04:00:00+00:00,259.57
2018-07-12 04:00:00+00:00,261.92
2018-07-13 04:00:00+00:00,262.13
2018-07-16 04:00:00+00:00,261.9
2018-07-17 04:00:00+00:00,262.95
2018-07-18 04:00:00+00:00,263.51
2018-07-19 04:00:00+00:00,262.51
2018-07-20 04:00:00+00:00,262.21
2018-07-23 04:00:00+00:00,262.7
2018-07-24 04:00:00+00:00,264.02
2018-07-25 04:00:00+00:00,266.27
2018-07-26 04:00:00+00:00,265.65
2018-07-27 04:00:00+00:00,263.85
2018-07-30 04:00:00+00:00,262.47
2018-07-31 04:00:00+00:00,263.76
2018-08-01 04:00:00+00:00,263.32
2018-08-02 04:00:00+00:00,264.76
2018-08-03 04:00:00+00:00,265.89
2018-08-06 04:00:00+00:00,266.86
2018-08-07 04:00:00+00:00,267.75
2018-08-08 04:00:00+00:00,267.63
2018-08-09 04:00:00+00:00,267.27
2018-08-10 04:00:00+00:00,265.48
2018-08-13 04:00:00+00:00,264.48
2018-08-14 04:00:00+00:00,266.17
2018-08-15 04:00:00+00:00,264.18
2018-08-16 04:00:00+00:00,266.32
2018-08-17 04:00:00+00:00,267.26
2018-08-20 04:00:00+00:00,267.83
2018-08-21 04:00:00+00:00,268.46
2018-08-22 04:00:00+00:00,268.3
